GYR_X,GYR_Y,GYR_Z,DATE,UNIX_TIMESTAMP
-2.812082052230835,-2.05515193939209,4.634700775146484,2023-10-20T11:49:20.239322Z,1697802560239
-2.4839017391204834,-1.958839535713196,4.443672180175781,2023-10-20T11:49:20.249125Z,1697802560249
-2.1273860931396484,-1.819559097290039,4.261024951934815,2023-10-20T11:49:20.260014Z,1697802560259
-1.7487881183624268,-1.6317232847213743,4.076780796051025,2023-10-20T11:49:20.271396Z,1697802560271
-1.3544926643371582,-1.39240562915802,3.888679027557373,2023-10-20T11:49:20.280067Z,1697802560280
-0.9475595355033876,-1.1055970191955566,3.698448657989502,2023-10-20T11:49:20.289428Z,1697802560289
-0.5315805077552795,-0.7830036878585815,3.508883476257324,2023-10-20T11:49:20.300060Z,1697802560300
-0.1165326610207557,-0.444314032793045,3.321846008300781,2023-10-20T11:49:20.309119Z,1697802560309
0.2825517952442169,-0.111743651330471,3.1364047527313232,2023-10-20T11:49:20.321962Z,1697802560321
0.6499755382537842,0.1934229284524917,2.9500322341918945,2023-10-20T11:49:20.329589Z,1697802560329
0.9721697568893432,0.4541580975055694,2.761664390563965,2023-10-20T11:49:20.340451Z,1697802560340
1.2412856817245483,0.6619480848312378,2.570502996444702,2023-10-20T11:49:20.349749Z,1697802560349
1.456126093864441,0.8169258832931519,2.3732223510742188,2023-10-20T11:49:20.361395Z,1697802560361
1.6216131448745728,0.926940143108368,2.168092727661133,2023-10-20T11:49:20.371044Z,1697802560370
1.7459944486618042,0.8851693272590637,1.95737624168396,2023-10-20T11:49:20.381420Z,1697802560381
1.84217381477356,0.7305905818939209,1.7477238178253174,2023-10-20T11:49:20.390324Z,1697802560390
1.923720121383667,0.6031496524810791,1.5504430532455444,2023-10-20T11:49:20.405193Z,1697802560405
2.0003442764282227,0.4923371970653534,1.3783047199249268,2023-10-20T11:49:20.411108Z,1697802560411
2.0764365196228027,0.5545943379402161,1.238093018531799,2023-10-20T11:49:20.422238Z,1697802560422
2.1482715606689453,0.7760862112045288,1.1262162923812866,2023-10-20T11:49:20.431094Z,1697802560431
2.206937074661255,0.984541356563568,1.0330966711044312,2023-10-20T11:49:20.442085Z,1697802560442
2.241657495498657,1.1739734411239624,0.9452980756759644,2023-10-20T11:49:20.454702Z,1697802560454
2.246978521347046,1.3374650478363037,0.848719596862793,2023-10-20T11:49:20.462438Z,1697802560462
2.222900390625,1.4714243412017822,0.7344484329223633,2023-10-20T11:49:20.471207Z,1697802560471
2.172349691390991,1.5785120725631714,0.6022184491157532,2023-10-20T11:49:20.482240Z,1697802560482
2.1037073135375977,1.666975736618042,0.4594792425632477,2023-10-20T11:49:20.491892Z,1697802560491
2.026284694671631,1.7424027919769287,0.3162079155445099,2023-10-20T11:49:20.504906Z,1697802560504
1.9484633207321167,1.804526925086975,0.1821155399084091,2023-10-20T11:49:20.512813Z,1697802560512
1.8771603107452397,1.8484262228012085,0.0627892911434173,2023-10-20T11:49:20.523178Z,1697802560523
1.815568208694458,1.8658528327941892,-0.045229572802782,2023-10-20T11:49:20.532612Z,1697802560532
1.7619578838348389,1.850022554397583,-0.15205118060112,2023-10-20T11:49:20.543541Z,1697802560543
1.7126044034957886,1.799604892730713,-0.2695150375366211,2023-10-20T11:49:20.554689Z,1697802560554
1.6656454801559448,1.7209851741790771,-0.4046716392040252,2023-10-20T11:49:20.563566Z,1697802560563
1.6193517446517944,1.627732515335083,-0.5547273755073547,2023-10-20T11:49:20.572887Z,1697802560572
1.5705304145812988,1.534612774848938,-0.7109024524688721,2023-10-20T11:49:20.583547Z,1697802560583
1.5206447839736938,1.4504059553146362,-0.8640178442001343,2023-10-20T11:49:20.593002Z,1697802560592
1.4775437116622925,1.3755110502243042,-1.0090185403823853,2023-10-20T11:49:20.604945Z,1697802560604
1.4477453231811523,1.304474115371704,-1.1449732780456543,2023-10-20T11:49:20.613720Z,1697802560613
1.4331122636795044,1.2317076921463013,-1.2744096517562866,2023-10-20T11:49:20.624259Z,1697802560624
1.432846188545227,1.151890754699707,-1.402382731437683,2023-10-20T11:49:20.637636Z,1697802560637
1.4448187351226809,1.0632940530776978,-1.534213662147522,2023-10-20T11:49:20.644557Z,1697802560644
