ACC_X,ACC_Y,ACC_Z,DATE,UNIX_TIMESTAMP,norm
1.0563650131225586,0.1900643110275268,-0.0213425308465957,2023-10-20T12:15:55.604125Z,1697804155604,1.0735394668565892
1.1223459243774414,0.1957508325576782,-0.0272243916988372,2023-10-20T12:15:55.624531Z,1697804155624,1.1396139389797975
1.197392463684082,0.2042888402938842,-0.0356984436511993,2023-10-20T12:15:55.644968Z,1697804155644,1.2152189190574567
1.2770099639892578,0.2151883840560913,-0.0467242300510406,2023-10-20T12:15:55.667171Z,1697804155667,1.2958563355690245
1.3495025634765625,0.2265050411224365,-0.0593679845333099,2023-10-20T12:15:55.685581Z,1697804155685,1.3696664776766778
1.4002933502197266,0.2354961633682251,-0.0718249678611755,2023-10-20T12:15:55.705716Z,1697804155705,1.4217730956938939
1.4187955856323242,0.2395784854888916,-0.0820372700691223,2023-10-20T12:15:55.726017Z,1697804155725,1.4412178455040427
1.400604248046875,0.2371634244918823,-0.0885252952575683,2023-10-20T12:15:55.746231Z,1697804155746,1.4232973960013096
1.3440093994140625,0.2272112369537353,-0.0904327034950256,2023-10-20T12:15:55.767058Z,1697804155767,1.3660762371744903
1.2468719482421875,0.2090935707092285,-0.0872102379798889,2023-10-20T12:15:55.786482Z,1697804155786,1.267286629864654
1.107391357421875,0.1826972961425781,-0.0785268545150756,2023-10-20T12:15:55.806607Z,1697804155806,1.125104611754171
0.9292573928833008,0.1491988897323608,-0.0648515224456787,2023-10-20T12:15:55.827358Z,1697804155827,0.943390338560429
0.7237768173217773,0.1114430427551269,-0.0479183197021484,2023-10-20T12:15:55.850556Z,1697804155850,0.7338723311544316
0.5080442428588867,0.0734843015670776,-0.0304858684539794,2023-10-20T12:15:55.867140Z,1697804155867,0.5142356302846527
0.3054094314575195,0.0403887033462524,-0.0157111287117004,2023-10-20T12:15:55.887726Z,1697804155887,0.3084688116270306
0.1401596069335937,0.0164114236831665,-0.0057567059993743,2023-10-20T12:15:55.907950Z,1697804155907,0.14123452094672576
0.0278882980346679,0.0027980804443359,-0.0008285045623779297,2023-10-20T12:15:55.927753Z,1697804155927,0.02804055707815587
-0.0274925231933593,-0.0022927522659301,0.0004957765340805054,2023-10-20T12:15:55.950149Z,1697804155950,0.027592414516712224
-0.0300807952880859,-0.0020356774330139,0.00019890815019607544,2023-10-20T12:15:55.969135Z,1697804155969,0.030150253601375018
0.0134000778198242,0.0007202029228210449,5.7153403759002686e-05,2023-10-20T12:15:55.989463Z,1697804155989,0.013419539647057409
0.0954236984252929,0.0039998292922973,0.0013900399208068,2023-10-20T12:15:56.009350Z,1697804156009,0.09551760605516767
0.2043313980102539,0.0066190361976623,0.0049304217100143,2023-10-20T12:15:56.029327Z,1697804156029,0.20449802177832757
0.3229846954345703,0.0082016289234161,0.0106010138988494,2023-10-20T12:15:56.049985Z,1697804156049,0.32326268219150067
0.4311971664428711,0.0092053860425949,0.0175872147083282,2023-10-20T12:15:56.069790Z,1697804156069,0.4316538492840659
0.5106782913208008,0.0106805115938186,0.0245469212532043,2023-10-20T12:15:56.090327Z,1697804156090,0.5113794500146143
0.5501585006713867,0.0139859467744827,0.0300078988075256,2023-10-20T12:15:56.110594Z,1697804156110,0.5511537503809709
0.5419645309448242,0.0199226737022399,0.0325472950935363,2023-10-20T12:15:56.133310Z,1697804156133,0.5433063520221303
0.4820117950439453,0.0276975631713867,0.0310397148132324,2023-10-20T12:15:56.150612Z,1697804156150,0.48380366830234567
0.3732852935791015,0.0333521366119384,0.0252818465232849,2023-10-20T12:15:56.170930Z,1697804156170,0.3756240769474773
0.2411527633666992,0.032193899154663,0.0168073177337646,2023-10-20T12:15:56.191824Z,1697804156191,0.24387207374273
0.1392650604248047,0.0264283418655395,0.0096607208251953,2023-10-20T12:15:56.211814Z,1697804156211,0.1420793575286315
0.1267032623291015,0.0324842929840087,0.0082889199256896,2023-10-20T12:15:56.233117Z,1697804156233,0.13106354248624033
0.2537307739257812,0.0837640762329101,0.0142872333526611,2023-10-20T12:15:56.251964Z,1697804156251,0.26758148504895113
0.54058837890625,0.2197227478027343,0.0228403508663177,2023-10-20T12:15:56.272455Z,1697804156272,0.5839825022534217
0.9797687530517578,0.470071792602539,0.024965763092041,2023-10-20T12:15:56.292927Z,1697804156292,1.0869855514145204
1.5106325149536133,0.830634593963623,0.011588305234909,2023-10-20T12:15:56.316845Z,1697804156316,1.7239775847563705
2.0877227783203125,1.2890605926513672,-0.0221592485904693,2023-10-20T12:15:56.333772Z,1697804156333,2.4537226092087656
2.676060676574707,1.824216365814209,-0.0819165706634521,2023-10-20T12:15:56.353314Z,1697804156353,3.2397185708890115
3.266406536102295,2.4189724922180176,-0.1707463860511779,2023-10-20T12:15:56.373992Z,1697804156373,4.068168372320494
3.845362663269043,3.0446319580078125,-0.2860229015350342,2023-10-20T12:15:56.394235Z,1697804156394,4.913085270172765
4.3717041015625,3.670331954956055,-0.4213942289352417,2023-10-20T12:15:56.417176Z,1697804156417,5.72369692658249
4.812478065490723,4.2768754959106445,-0.569350004196167,2023-10-20T12:15:56.434925Z,1697804156434,6.463417715545579
5.142072677612305,4.849912166595459,-0.7197576761245728,2023-10-20T12:15:56.454819Z,1697804156454,7.104970834414304
5.354702472686768,5.384384632110596,-0.8681108951568604,2023-10-20T12:15:56.475767Z,1697804156475,7.643170347689274
5.455700874328613,5.882402896881104,-1.0168933868408203,2023-10-20T12:15:56.495508Z,1697804156495,8.087113702155163
5.480650424957275,6.34100341796875,-1.1666135787963867,2023-10-20T12:15:56.517257Z,1697804156517,8.462082525567087
5.453362464904785,6.744601249694824,-1.312272310256958,2023-10-20T12:15:56.536507Z,1697804156536,8.772164317161673
5.396355152130127,7.083112716674805,-1.440108060836792,2023-10-20T12:15:56.556166Z,1697804156556,9.020257530244288
5.316958427429199,7.347956657409668,-1.5436122417449951,2023-10-20T12:15:56.576656Z,1697804156576,9.200285468997494
5.218923568725586,7.542403697967529,-1.6212718486785889,2023-10-20T12:15:56.599973Z,1697804156599,9.314157995580242
5.114598751068115,7.653830528259277,-1.669767141342163,2023-10-20T12:15:56.617172Z,1697804156617,9.355659487499915
5.007394313812256,7.663476943969727,-1.6839380264282229,2023-10-20T12:15:56.637372Z,1697804156637,9.307981734060606
4.897432327270508,7.553212165832519,-1.6601979732513428,2023-10-20T12:15:56.657892Z,1697804156657,9.153803293312702
4.783830165863037,7.320429801940918,-1.6000139713287354,2023-10-20T12:15:56.677722Z,1697804156677,8.89009382680594
4.659320831298828,6.972222328186035,-1.5051095485687256,2023-10-20T12:15:56.699948Z,1697804156699,8.519771684489195
4.506658554077148,6.521401405334473,-1.377744436264038,2023-10-20T12:15:56.717977Z,1697804156717,8.04591991907648
4.3057403564453125,5.985681056976318,-1.2218742370605469,2023-10-20T12:15:56.738312Z,1697804156738,7.474005243787245
4.030906677246094,5.377474784851074,-1.0407426357269287,2023-10-20T12:15:56.758980Z,1697804156758,6.800631510102285
