GYR_X,GYR_Y,GYR_Z,DATE,UNIX_TIMESTAMP
-0.3192675709724426,-0.3022399544715881,-0.2724416553974151,2023-10-21T15:27:06.009012Z,1697902026008
-0.3030381202697754,-0.2874738276004791,-0.348400741815567,2023-10-21T15:27:06.020294Z,1697902026020
-0.2628636360168457,-0.2120468765497207,-0.3710155189037323,2023-10-21T15:27:06.029397Z,1697902026029
-0.227611169219017,-0.1189271658658981,-0.3982862830162048,2023-10-21T15:27:06.040827Z,1697902026040
-0.1984779983758926,-0.0147661250084638,-0.4266212880611419,2023-10-21T15:27:06.052151Z,1697902026052
-0.1749320179224014,0.0928536504507064,-0.4517636001110077,2023-10-21T15:27:06.060778Z,1697902026060
-0.1551108211278915,0.1962165236473083,-0.4694563448429107,2023-10-21T15:27:06.069912Z,1697902026069
-0.1364868879318237,0.2868086993694305,-0.4774380326271057,2023-10-21T15:27:06.086503Z,1697902026086
-0.1158675178885459,0.3555842638015747,-0.4762407839298248,2023-10-21T15:27:06.090232Z,1697902026090
-0.0907251983880996,0.3952266275882721,-0.4679930508136749,2023-10-21T15:27:06.103077Z,1697902026103
-0.0601287260651588,0.4082633852958679,-0.4560205042362213,2023-10-21T15:27:06.110475Z,1697902026110
-0.0244771800935268,0.4064010083675384,-0.4431167840957641,2023-10-21T15:27:06.121741Z,1697902026121
0.013701899908483,0.4042725563049316,-0.4315433204174042,2023-10-21T15:27:06.135209Z,1697902026135
0.0516149215400218,0.4134514927864074,-0.4230295121669769,2023-10-21T15:27:06.141796Z,1697902026141
0.0863352715969085,0.4387268424034118,-0.417974442243576,2023-10-21T15:27:06.152234Z,1697902026152
0.1157344952225685,0.4795664846897125,-0.4155799448490143,2023-10-21T15:27:06.162013Z,1697902026161
0.1391474455595016,0.5319795608520508,-0.4134514927864074,2023-10-21T15:27:06.171223Z,1697902026171
0.157372310757637,0.5915762186050415,-0.4087955057621002,2023-10-21T15:27:06.186739Z,1697902026186
0.1722714602947235,0.6540994048118591,-0.400015652179718,2023-10-21T15:27:06.191474Z,1697902026191
0.1853082180023193,0.7144942283630371,-0.38591468334198,2023-10-21T15:27:06.203385Z,1697902026203
0.1978128552436828,0.7671733498573303,-0.3668916523456573,2023-10-21T15:27:06.211639Z,1697902026211
0.2100514471530914,0.8101414442062378,-0.3444098830223083,2023-10-21T15:27:06.223187Z,1697902026223
0.2220239788293838,0.847788393497467,-0.3201987743377685,2023-10-21T15:27:06.235265Z,1697902026235
0.2334644049406051,0.8875638246536255,-0.2951894700527191,2023-10-21T15:27:06.243101Z,1697902026243
0.243840605020523,0.9345227479934692,-0.2695150375366211,2023-10-21T15:27:06.252718Z,1697902026252
0.2528865039348602,0.9899954795837402,-0.2427763789892196,2023-10-21T15:27:06.268347Z,1697902026268
0.2614003121852875,1.049991250038147,-0.214308351278305,2023-10-21T15:27:06.272481Z,1697902026272
0.2700471580028534,1.1081244945526123,-0.1837118715047836,2023-10-21T15:27:06.285707Z,1697902026285
0.2801572978496551,1.1564136743545532,-0.1509869545698166,2023-10-21T15:27:06.292752Z,1697902026292
0.2937261462211609,1.188739538192749,-0.116000548005104,2023-10-21T15:27:06.303552Z,1697902026303
0.3131482601165771,1.20097815990448,-0.0788856968283653,2023-10-21T15:27:06.318852Z,1697902026318
0.3405520617961883,1.1936615705490112,-0.0403075292706489,2023-10-21T15:27:06.323766Z,1697902026323
0.3771347999572754,1.173707365989685,-0.0014633096288889,2023-10-21T15:27:06.334939Z,1697902026334
0.4228965044021606,1.1469687223434448,0.035651545971632,2023-10-21T15:27:06.344037Z,1697902026343
0.4765068292617798,1.1167713403701782,0.0686425268650055,2023-10-21T15:27:06.353560Z,1697902026353
0.5351722836494446,1.0865739583969116,0.0948490723967552,2023-10-21T15:27:06.368919Z,1697902026368
0.595966100692749,1.0652894973754885,0.1128078699111938,2023-10-21T15:27:06.373746Z,1697902026373
0.6554297208786011,1.0647573471069336,0.1214547008275985,2023-10-21T15:27:06.385274Z,1697902026385
0.7099712491035461,1.093225359916687,0.1205235049128532,2023-10-21T15:27:06.393914Z,1697902026393
0.7562650442123413,1.155881643295288,0.1102803349494934,2023-10-21T15:27:06.405284Z,1697902026405
0.7919166088104248,1.2537903785705566,0.0920554846525192,2023-10-21T15:27:06.418064Z,1697902026417
0.8151965141296387,1.384557008743286,0.067578300833702,2023-10-21T15:27:06.425211Z,1697902026425
0.8251736164093018,1.5421953201293943,0.0392433032393455,2023-10-21T15:27:06.434701Z,1697902026434
0.8217148780822754,1.7184576988220217,0.0098440833389759,2023-10-21T15:27:06.445426Z,1697902026445
0.8060175776481628,1.901105284690857,-0.0183578841388225,2023-10-21T15:27:06.454956Z,1697902026454
0.7800770998001099,2.075904369354248,-0.0429680943489074,2023-10-21T15:27:06.468958Z,1697902026468
0.7462879419326782,2.2311482429504395,-0.0617250613868236,2023-10-21T15:27:06.475131Z,1697902026475
0.7079758048057556,2.3613827228546143,-0.0734315365552902,2023-10-21T15:27:06.486396Z,1697902026486
0.6684664487838745,2.462883234024048,-0.0771563276648521,2023-10-21T15:27:06.495319Z,1697902026495
0.6302874088287354,2.530993700027466,-0.0728994309902191,2023-10-21T15:27:06.506725Z,1697902026506
0.5953009724617004,2.564782857894897,-0.06132597848773,2023-10-21T15:27:06.517953Z,1697902026517
0.5643054246902466,2.566246032714844,-0.0433671772480011,2023-10-21T15:27:06.526574Z,1697902026526
0.5383649468421936,2.537245988845825,-0.0204863362014293,2023-10-21T15:27:06.536823Z,1697902026536
0.5181446671485901,2.481640100479126,0.0059862667694687,2023-10-21T15:27:06.546750Z,1697902026546
0.5044427514076233,2.4098050594329834,0.0348533764481544,2023-10-21T15:27:06.556247Z,1697902026556
0.4971261918544769,2.3297219276428223,0.0657159090042114,2023-10-21T15:27:06.569036Z,1697902026568
0.4947316944599151,2.239794969558716,0.098440833389759,2023-10-21T15:27:06.576360Z,1697902026576
0.4953968524932861,2.134303569793701,0.1338263154029846,2023-10-21T15:27:06.587737Z,1697902026587
0.4973922669887543,2.013780117034912,0.1721384227275848,2023-10-21T15:27:06.601142Z,1697902026601
0.4992546439170837,1.8808850049972532,0.2136432081460952,2023-10-21T15:27:06.607586Z,1697902026607
0.4991216361522674,1.7358843088150024,0.2582076489925384,2023-10-21T15:27:06.617945Z,1697902026617
0.4955298602581024,1.5766496658325195,0.3062308132648468,2023-10-21T15:27:06.627802Z,1697902026627
0.4878142476081848,1.402116775512695,0.3578457236289978,2023-10-21T15:27:06.637317Z,1697902026637
0.4759747385978699,1.214147925376892,0.4134514927864074,2023-10-21T15:27:06.652372Z,1697902026652
0.4608095288276672,1.016335129737854,0.4729150831699371,2023-10-21T15:27:06.657459Z,1697902026657
0.4435158669948578,0.8121368885040283,0.5359704494476318,2023-10-21T15:27:06.668956Z,1697902026668
0.4247588813304901,0.6035487055778503,0.6011542081832886,2023-10-21T15:27:06.677623Z,1697902026677
0.4048046767711639,0.3949605822563171,0.6660719513893127,2023-10-21T15:27:06.689149Z,1697902026689
0.3837862312793731,0.1964825838804245,0.7265997529029846,2023-10-21T15:27:06.701125Z,1697902026701
0.362501710653305,0.0200872514396905,0.7780816555023193,2023-10-21T15:27:06.708889Z,1697902026708
0.3412172198295593,-0.1245143488049507,0.8163937926292419,2023-10-21T15:27:06.718435Z,1697902026718
0.3184694051742553,-0.2341295480728149,0.8394076228141785,2023-10-21T15:27:06.729121Z,1697902026729
0.2910656034946441,-0.3142125010490417,0.8479214310646057,2023-10-21T15:27:06.738632Z,1697902026738
0.2566113173961639,-0.3766027092933655,0.8452608585357666,2023-10-21T15:27:06.752404Z,1697902026752
0.2129780650138855,-0.4348690211772918,0.8364810347557068,2023-10-21T15:27:06.758838Z,1697902026758
0.1597668081521988,-0.4984564781188965,0.8258387446403503,2023-10-21T15:27:06.770179Z,1697902026770
0.0975096374750137,-0.570956826210022,0.8159946799278259,2023-10-21T15:27:06.778958Z,1697902026778
0.0286010522395372,-0.6491773724555969,0.8068157434463501,2023-10-21T15:27:06.790439Z,1697902026790
-0.0425690077245235,-0.7251364588737488,0.7953753471374512,2023-10-21T15:27:06.801076Z,1697902026801
-0.1110785081982612,-0.790054202079773,0.7774165272712708,2023-10-21T15:27:06.810275Z,1697902026810
-0.1726705431938171,-0.8363479971885681,0.749081552028656,2023-10-21T15:27:06.819686Z,1697902026819
-0.2249506115913391,-0.8584306836128235,0.708241879940033,2023-10-21T15:27:06.835518Z,1697902026835
-0.2657902538776397,-0.8528434634208679,0.6550306081771851,2023-10-21T15:27:06.839859Z,1697902026839
-0.2941252589225769,-0.8202515840530396,0.5917091965675354,2023-10-21T15:27:06.852209Z,1697902026852
-0.3110198080539703,-0.7703660130500793,0.5226675868034363,2023-10-21T15:27:06.860018Z,1697902026859
-0.3207308650016784,-0.7186180949211121,0.4526948034763336,2023-10-21T15:27:06.871450Z,1697902026871
-0.3277813792228699,-0.6785765886306763,0.3856486082077026,2023-10-21T15:27:06.884340Z,1697902026884
